6.0,104.0,22.457,0.0334,156.1417,0.0603,3.0992,187.0,242.0,232.707
7.0,135.0,36.2227,0.0585,425.4126,0.0343,3.5926,179.0,242.0,225.8789
10.0,163.0,67.668,0.1012,1031.3042,0.0204,4.0399,169.0,245.0,212.0195
8.0,160.0,66.6836,0.0861,814.446,0.0237,3.8993,169.0,246.0,213.7773
9.0,184.0,71.3477,0.0987,1027.7041,0.0229,3.95,166.0,246.0,210.6055
9.0,190.0,66.1133,0.0845,742.0458,0.0253,3.8272,164.0,246.0,212.1055
7.0,118.0,28.6367,0.042,254.1792,0.0548,3.1972,185.0,245.0,230.6875
8.0,112.0,34.6016,0.0451,255.5917,0.0454,3.3419,187.0,239.0,224.0938
7.0,95.0,17.0156,0.0228,84.4333,0.1009,2.7056,193.0,239.0,232.7109
9.0,148.0,52.4805,0.069,559.2917,0.0306,3.7014,166.0,240.0,213.082
7.0,134.0,45.6914,0.0808,752.5624,0.0286,3.7969,171.0,245.0,220.9219
7.0,115.0,30.7227,0.0492,327.5625,0.0499,3.3836,187.0,245.0,229.8906
11.0,120.0,46.2813,0.0556,338.5959,0.035,3.5114,176.0,239.0,216.0859
2.0,205.0,69.0469,0.0886,1180.2876,0.0506,3.6975,158.0,242.0,206.7188
9.0,209.0,89.4766,0.1182,1490.5878,0.0181,4.193,158.0,236.0,191.3047
5.0,153.0,45.6563,0.0884,1035.2167,0.0282,3.8879,164.0,241.0,216.1875
5.0,166.0,53.875,0.1003,1156.6749,0.0208,4.0542,164.0,241.0,211.7656
15.0,176.0,86.4063,0.0999,1055.2375,0.0209,4.0607,159.0,227.0,190.2969
5.0,179.0,68.2656,0.0853,886.5667,0.0256,3.9162,158.0,238.0,200.4766
7.0,186.0,79.3828,0.089,820.0502,0.0238,3.9122,150.0,238.0,197.5703
27.0,190.0,105.0703,0.1127,1334.292,0.0197,4.099,155.0,223.0,183.8086
25.0,212.0,124.1836,0.123,1529.4249,0.0177,4.1849,157.0,226.0,177.9297
47.0,221.0,125.4492,0.1125,1242.8458,0.0216,4.0017,135.0,210.0,168.1211
5.0,157.0,52.8281,0.0808,734.5125,0.0263,3.8249,140.0,238.0,205.1055
5.0,179.0,59.4805,0.0965,1060.9875,0.0225,3.9638,164.0,239.0,210.7344
6.0,160.0,47.332,0.0836,777.975,0.0247,3.8945,176.0,240.0,218.8516
8.0,147.0,54.0781,0.0931,994.0626,0.0233,3.9681,183.0,237.0,216.8086
8.0,169.0,51.7969,0.0923,926.5541,0.0231,3.9487,178.0,239.0,217.2109
7.0,131.0,45.832,0.0669,495.6709,0.03,3.6778,183.0,239.0,219.543
8.0,161.0,53.1133,0.0846,785.0792,0.0256,3.8532,161.0,236.0,210.7227
7.0,148.0,60.3711,0.0903,874.175,0.0232,3.9151,166.0,238.0,207.4219
6.0,113.0,29.5977,0.0527,354.95,0.0377,3.5318,189.0,240.0,228.0508
6.0,114.0,20.1016,0.026,147.8542,0.1073,2.7379,188.0,240.0,232.6719
9.0,165.0,63.1211,0.1005,1057.4541,0.0217,3.9946,177.0,244.0,214.7266
9.0,178.0,73.6563,0.1188,1567.1584,0.0197,4.1249,169.0,247.0,211.3828
7.0,177.0,47.2227,0.0946,958.2416,0.0225,3.9832,165.0,247.0,225.5039
7.0,120.0,38.2266,0.0648,459.1791,0.0311,3.6472,193.0,247.0,229.3086
9.0,195.0,58.0,0.0837,805.3749,0.0264,3.8334,167.0,245.0,217.2734
9.0,142.0,47.6602,0.0695,562.2833,0.0284,3.7296,174.0,240.0,217.6953
9.0,147.0,34.7109,0.0557,390.6625,0.0402,3.4943,174.0,239.0,223.8047
8.0,81.0,19.1328,0.027,126.6667,0.0884,2.8506,204.0,244.0,234.1641
9.0,152.0,51.8789,0.065,476.425,0.0308,3.6783,169.0,243.0,215.7852
7.0,97.0,32.2031,0.0395,199.3667,0.0515,3.2268,191.0,245.0,228.8828
7.0,95.0,20.5586,0.029,123.3625,0.0709,2.98,193.0,245.0,236.1406
12.0,172.0,84.2109,0.073,547.5917,0.0275,3.7418,159.0,238.0,199.3672
2.0,153.0,23.4492,0.0514,595.8793,0.1139,2.9886,161.0,241.0,227.7656
4.0,229.0,84.9727,0.1747,3211.4753,0.0145,4.3708,159.0,239.0,200.0469
5.0,205.0,84.6445,0.1056,1245.9875,0.0221,4.0376,159.0,239.0,198.4531
4.0,204.0,74.3203,0.1226,1922.7754,0.0205,4.1544,161.0,240.0,203.7539
4.0,190.0,67.8711,0.1073,1423.5292,0.0216,4.0542,159.0,240.0,204.5938
5.0,205.0,31.582,0.0675,874.6625,0.0537,3.4908,161.0,242.0,222.8672
7.0,229.0,87.8516,0.1242,1691.567,0.0178,4.1903,148.0,237.0,194.9102
5.0,232.0,109.8516,0.0878,924.4875,0.0315,3.8488,155.0,240.0,189.0508
4.0,216.0,85.5938,0.0858,1002.7,0.0335,3.799,155.0,245.0,197.918
4.0,152.0,42.0977,0.0762,686.5792,0.0285,3.8058,161.0,244.0,215.4492
5.0,166.0,32.3359,0.0665,572.0459,0.0331,3.6781,170.0,242.0,222.5938
8.0,187.0,88.5469,0.1025,1119.3625,0.021,4.0111,163.0,241.0,198.1133
8.0,148.0,54.7578,0.0866,845.8334,0.0255,3.9003,174.0,239.0,214.457
9.0,160.0,57.8633,0.0958,1021.3251,0.022,3.9876,175.0,237.0,214.5625
7.0,170.0,65.0078,0.1001,1111.0167,0.0205,4.0335,167.0,239.0,210.7578
9.0,120.0,53.8711,0.0815,699.9708,0.0257,3.8255,185.0,239.0,215.2305
4.0,155.0,35.7617,0.0653,568.9292,0.0379,3.6201,180.0,242.0,224.9883
4.0,81.0,17.0859,0.035,185.1125,0.0627,3.1047,202.0,242.0,233.5898
7.0,82.0,22.8125,0.038,205.9708,0.0563,3.189,198.0,240.0,230.6133
7.0,133.0,44.793,0.0695,598.8168,0.0339,3.6727,182.0,243.0,222.5078
6.0,168.0,49.3633,0.075,718.3375,0.031,3.7236,180.0,247.0,223.5664
7.0,139.0,40.9453,0.0737,613.0292,0.0268,3.7961,188.0,247.0,228.5234
9.0,105.0,38.4688,0.0651,481.4042,0.0295,3.6926,194.0,246.0,230.3086
10.0,142.0,60.3281,0.084,721.7125,0.0253,3.8436,180.0,245.0,217.918
10.0,148.0,61.8398,0.0872,884.9084,0.0236,3.9306,181.0,243.0,215.7539
10.0,154.0,50.7695,0.0708,581.3626,0.0297,3.7481,176.0,243.0,219.3281
13.0,190.0,63.9414,0.0742,608.5959,0.0282,3.7532,163.0,241.0,213.3594
11.0,153.0,68.3281,0.0682,483.3875,0.0291,3.6722,168.0,243.0,209.9297
10.0,161.0,60.4297,0.0745,589.8209,0.0266,3.7788,170.0,243.0,213.9102
10.0,146.0,51.0273,0.0613,417.4333,0.0307,3.6437,176.0,243.0,218.4023
10.0,135.0,42.6641,0.0486,284.1959,0.0415,3.413,174.0,243.0,222.9961
13.0,194.0,109.4297,0.064,426.8417,0.031,3.637,153.0,241.0,186.4023
2.0,119.0,12.082,0.0357,286.2708,0.1026,2.9121,186.0,241.0,234.8555
2.0,162.0,17.5195,0.0464,560.3834,0.1882,2.6781,181.0,242.0,233.7422
3.0,144.0,14.0781,0.037,313.1917,0.1103,2.9208,178.0,241.0,234.6133
3.0,130.0,23.5547,0.0556,546.8667,0.0668,3.3355,189.0,240.0,230.3477
5.0,155.0,58.5313,0.0975,954.0084,0.023,3.9655,173.0,240.0,212.3828
5.0,150.0,59.4922,0.0951,909.2542,0.0236,3.9046,175.0,244.0,211.6484
3.0,134.0,26.1445,0.0622,540.1666,0.0364,3.6032,174.0,246.0,231.3125
3.0,98.0,12.8633,0.033,231.3375,0.1003,2.8913,191.0,247.0,234.8867
3.0,83.0,16.0156,0.036,186.2708,0.0589,3.1462,202.0,246.0,232.2617
4.0,128.0,25.418,0.0651,583.0417,0.033,3.6782,184.0,245.0,228.9375
3.0,172.0,29.5508,0.0732,800.7667,0.035,3.6856,176.0,245.0,230.8164
3.0,173.0,30.832,0.0731,1013.2083,0.0552,3.5274,169.0,245.0,229.9258
4.0,182.0,38.4727,0.0804,798.5458,0.0261,3.8382,172.0,240.0,224.6289
8.0,178.0,65.5117,0.1076,1328.2583,0.0205,4.0551,171.0,239.0,211.9063
3.0,206.0,52.6367,0.0755,1029.5874,0.0942,3.3102,164.0,242.0,219.0195
3.0,118.0,16.6289,0.0369,308.7208,0.1242,2.8673,183.0,242.0,235.1836
4.0,46.0,5.4727,0.0052,13.9708,0.4561,1.2668,222.0,242.0,240.1953
4.0,71.0,15.0313,0.026,124.8333,0.0943,2.8096,210.0,241.0,235.0117
6.0,136.0,31.7109,0.0502,382.5833,0.0485,3.4029,177.0,241.0,225.4805
7.0,149.0,47.4961,0.0872,819.0165,0.0251,3.8972,177.0,243.0,219.8945
7.0,147.0,46.2578,0.0704,571.525,0.0292,3.7264,183.0,247.0,225.0117
10.0,176.0,63.418,0.0906,880.8293,0.0227,3.9695,176.0,246.0,217.5781
9.0,141.0,48.4844,0.0798,701.4626,0.026,3.855,189.0,246.0,226.5469
10.0,154.0,48.8984,0.0806,737.7208,0.0264,3.8117,180.0,246.0,226.2266
10.0,175.0,62.5039,0.0871,902.9667,0.0239,3.916,176.0,246.0,218.25
12.0,153.0,61.3789,0.087,804.0458,0.0246,3.8746,182.0,244.0,218.8906
10.0,174.0,81.0234,0.1048,1070.6042,0.0192,4.0528,166.0,245.0,207.6992
12.0,203.0,86.6055,0.0942,936.9333,0.0226,3.9558,163.0,243.0,203.2617
10.0,175.0,64.9063,0.0679,514.4625,0.0288,3.724,164.0,243.0,210.9141
9.0,124.0,36.8984,0.0561,382.4542,0.0356,3.5538,183.0,245.0,226.957
11.0,158.0,47.8906,0.0711,541.6167,0.0274,3.7574,164.0,242.0,220.3672
10.0,153.0,50.5859,0.0732,712.0917,0.0362,3.7132,163.0,242.0,217.0117
2.0,66.0,7.668,0.0171,88.7792,0.207,2.2351,208.0,242.0,238.1133
2.0,153.0,27.1914,0.0802,1004.5417,0.0474,3.6897,175.0,242.0,228.4805
5.0,203.0,44.6094,0.0976,1097.5084,0.0219,4.0278,167.0,240.0,220.2891
4.0,205.0,60.3398,0.1163,1624.7832,0.0201,4.1574,163.0,240.0,213.7813
8.0,190.0,75.4492,0.1282,1754.7539,0.018,4.1666,166.0,239.0,203.5781
4.0,141.0,46.6445,0.0921,944.8917,0.0226,3.9616,167.0,243.0,217.5547
3.0,117.0,13.6172,0.0329,246.2501,0.0928,2.8865,189.0,246.0,238.043
3.0,63.0,9.2891,0.0241,123.2708,0.114,2.6864,214.0,245.0,239.9141
5.0,97.0,32.4063,0.0643,508.7542,0.0308,3.6816,191.0,244.0,224.8867
3.0,81.0,10.9219,0.0249,129.3042,0.1062,2.72,203.0,247.0,241.1406
3.0,42.0,7.1406,0.011,29.275,0.2162,2.029,222.0,247.0,242.2109
4.0,83.0,26.4609,0.0546,333.4792,0.0344,3.5441,204.0,241.0,228.9258
5.0,107.0,32.6094,0.067,571.7417,0.0318,3.7088,193.0,240.0,225.3438
5.0,170.0,26.0703,0.0656,677.475,0.0358,3.6136,177.0,240.0,229.3398
3.0,111.0,17.8164,0.0331,167.1458,0.0639,3.0648,186.0,241.0,232.7109
3.0,56.0,9.207,0.0124,41.8375,0.2425,2.0399,213.0,242.0,237.1836
4.0,36.0,8.7266,0.0098,23.9333,0.2362,1.9463,222.0,241.0,237.9102
7.0,146.0,38.375,0.057,396.1917,0.0355,3.5593,182.0,238.0,221.957
5.0,124.0,28.0156,0.0496,322.7208,0.0414,3.4625,188.0,241.0,227.793
6.0,195.0,39.8359,0.0785,846.6833,0.0294,3.8006,170.0,241.0,224.2539
9.0,182.0,64.7305,0.1194,1549.0294,0.0185,4.1812,175.0,240.0,214.168
10.0,176.0,79.8203,0.1277,1600.1918,0.0166,4.2252,174.0,241.0,209.3477
6.0,177.0,75.1914,0.13,1686.2124,0.0167,4.2093,174.0,247.0,213.0195
8.0,125.0,49.918,0.0819,713.4958,0.0253,3.8677,192.0,245.0,225.3711
7.0,179.0,52.6797,0.0886,951.0167,0.0244,3.9361,170.0,247.0,223.1133
7.0,155.0,46.0391,0.0966,1041.35,0.0216,4.0122,182.0,249.0,226.7852
5.0,137.0,15.1875,0.0257,188.0417,0.1494,2.5417,193.0,249.0,243.1992
5.0,103.0,10.2656,0.0127,74.0583,0.433,1.5578,197.0,249.0,245.4648
5.0,144.0,30.6484,0.0561,411.7458,0.036,3.5796,181.0,248.0,233.1172
7.0,97.0,20.2109,0.03,130.2333,0.0636,3.0171,197.0,246.0,237.8203
7.0,113.0,17.457,0.0239,137.1042,0.124,2.6353,186.0,246.0,238.5273
13.0,179.0,72.4375,0.0683,555.1417,0.0308,3.7069,157.0,240.0,203.4766
3.0,76.0,18.0508,0.0486,336.7959,0.0436,3.4188,200.0,242.0,232.3711
3.0,166.0,24.5859,0.0763,943.3667,0.0428,3.654,174.0,243.0,231.0938
2.0,165.0,34.6133,0.0815,1083.7041,0.0407,3.6904,180.0,242.0,225.457
2.0,59.0,4.418,0.0063,22.4333,0.395,1.3598,212.0,243.0,240.7344
2.0,197.0,25.707,0.0631,945.3751,0.1406,2.9779,168.0,243.0,228.6445
3.0,146.0,23.4688,0.0623,691.8958,0.0503,3.4926,186.0,242.0,230.207
3.0,125.0,21.3359,0.0621,623.4667,0.0406,3.5612,195.0,242.0,231.918
3.0,97.0,12.2773,0.0295,173.4167,0.1014,2.8606,204.0,243.0,237.0938
3.0,136.0,16.9258,0.0441,333.4041,0.0585,3.2861,187.0,247.0,236.8281
4.0,98.0,15.8633,0.0354,215.0417,0.0646,3.0799,202.0,249.0,241.1992
4.0,99.0,23.6602,0.0414,313.9875,0.0876,3.0892,193.0,249.0,236.5078
5.0,183.0,43.707,0.1041,1372.9958,0.0212,4.0675,176.0,247.0,226.1953
5.0,169.0,37.8711,0.078,881.1875,0.0348,3.7551,171.0,247.0,225.4375
4.0,46.0,8.6211,0.0117,25.6583,0.1656,2.1082,215.0,246.0,237.9766
4.0,52.0,13.4297,0.0197,67.6042,0.1077,2.5915,215.0,240.0,234.7539
5.0,110.0,17.9219,0.0271,135.6833,0.0961,2.834,191.0,239.0,232.3164
6.0,159.0,49.7188,0.0514,326.4083,0.0417,3.4541,176.0,239.0,216.3359
8.0,173.0,72.4102,0.0946,995.6042,0.0213,3.9913,168.0,238.0,204.6719
5.0,137.0,35.2383,0.0776,762.9083,0.0283,3.8147,184.0,242.0,224.8477
4.0,148.0,34.5859,0.0861,927.025,0.0249,3.8987,186.0,243.0,227.2773
5.0,158.0,31.5781,0.0773,867.2499,0.0316,3.77,172.0,248.0,229.6406
5.0,99.0,22.5938,0.0506,335.6084,0.0414,3.4602,204.0,250.0,238.1719
5.0,141.0,25.3945,0.0569,522.9875,0.0443,3.4716,188.0,249.0,237.2734
6.0,144.0,28.3555,0.0547,439.6042,0.0428,3.4932,191.0,247.0,235.8594
7.0,95.0,27.6641,0.0488,284.2875,0.0396,3.4191,200.0,247.0,234.7773
7.0,91.0,27.5977,0.0548,359.2833,0.0368,3.5456,204.0,249.0,235.582
5.0,66.0,17.4961,0.0309,133.8125,0.0663,3.0308,210.0,249.0,240.9531
5.0,38.0,9.1094,0.007,11.675,0.2701,1.7131,228.0,249.0,244.6406
5.0,137.0,25.168,0.0368,293.7751,0.1022,2.9177,188.0,247.0,236.5703
8.0,108.0,30.5391,0.0483,282.3375,0.0403,3.4068,186.0,245.0,231.1719
7.0,98.0,33.8477,0.0421,224.7208,0.0482,3.2765,184.0,245.0,227.5234
10.0,141.0,54.4648,0.057,375.0458,0.0343,3.563,175.0,242.0,215.2383
3.0,136.0,28.1406,0.0522,471.0833,0.0609,3.3075,175.0,245.0,228.75
3.0,139.0,28.9805,0.0644,591.0958,0.0428,3.5926,186.0,245.0,229.5313
3.0,98.0,30.3008,0.063,470.8459,0.0327,3.6387,192.0,244.0,227.4961
3.0,109.0,25.3242,0.051,318.9334,0.0432,3.4332,188.0,244.0,229.1797
3.0,113.0,29.5156,0.0557,376.3667,0.0368,3.5297,183.0,242.0,225.5
3.0,79.0,20.7734,0.0305,138.15,0.0767,2.9741,196.0,241.0,229.9492
2.0,97.0,19.8477,0.0511,412.2917,0.0542,3.3583,197.0,241.0,232.0234
3.0,156.0,22.3164,0.06,685.1917,0.0765,3.3034,178.0,245.0,233.7891
4.0,147.0,32.7305,0.0855,1019.1,0.0285,3.8501,174.0,247.0,231.6484
4.0,124.0,24.1992,0.051,407.6833,0.0473,3.3915,188.0,249.0,237.5625
8.0,157.0,53.3984,0.1007,1161.0459,0.0214,4.0357,176.0,246.0,221.7617
5.0,172.0,53.5664,0.0916,936.2833,0.0231,3.9685,170.0,249.0,221.7188
4.0,127.0,31.7109,0.071,692.0291,0.0321,3.7291,186.0,249.0,233.207
4.0,169.0,32.4727,0.0498,443.5458,0.0984,3.1373,170.0,249.0,233.2891
6.0,173.0,50.9258,0.0722,673.3333,0.0296,3.7366,168.0,247.0,220.293
5.0,199.0,24.082,0.046,377.0042,0.0601,3.253,170.0,247.0,234.7109
5.0,184.0,56.9219,0.0863,1055.2042,0.0354,3.8136,170.0,248.0,218.5664
5.0,162.0,49.125,0.0696,728.8458,0.0389,3.6631,169.0,247.0,218.1094
4.0,90.0,19.082,0.0506,350.9167,0.042,3.4382,197.0,245.0,233.3984
4.0,125.0,18.4297,0.0422,273.6042,0.0544,3.2758,185.0,245.0,235.6484
5.0,148.0,42.9922,0.079,725.2166,0.026,3.8399,180.0,244.0,223.3594
5.0,115.0,30.4648,0.0706,579.8751,0.0326,3.6971,198.0,249.0,234.2422
5.0,117.0,26.3164,0.0506,350.9125,0.0422,3.4661,197.0,249.0,235.8047
8.0,139.0,37.418,0.0805,800.4835,0.0286,3.7872,188.0,246.0,230.3359
8.0,101.0,39.5117,0.0773,621.4417,0.0265,3.8014,200.0,246.0,228.793
8.0,111.0,34.8594,0.0655,478.8208,0.0336,3.6222,198.0,247.0,230.8594
7.0,82.0,23.8125,0.0356,164.9792,0.0552,3.1558,213.0,248.0,237.0039
7.0,91.0,30.9844,0.0392,209.9875,0.0518,3.2121,203.0,247.0,232.4492
14.0,135.0,56.625,0.0687,528.9,0.0293,3.7215,186.0,241.0,218.0078
8.0,164.0,58.5664,0.0767,658.2084,0.0265,3.7895,172.0,245.0,216.2109
6.0,126.0,43.4492,0.0624,462.8,0.0317,3.6364,174.0,247.0,224.5703
9.0,151.0,35.6602,0.0508,372.4959,0.0452,3.434,171.0,242.0,225.4688
9.0,227.0,92.4805,0.1325,1890.4169,0.0166,4.2457,165.0,237.0,199.5391
4.0,179.0,46.1172,0.0888,1041.1792,0.0266,3.8948,172.0,242.0,218.8398
3.0,88.0,11.7695,0.0316,214.7125,0.0873,2.8881,196.0,244.0,238.4961
3.0,124.0,14.8125,0.0293,253.2958,0.1403,2.6243,182.0,245.0,237.4219
4.0,173.0,30.6953,0.0678,651.0917,0.0334,3.6701,183.0,243.0,228.8125
5.0,116.0,40.3398,0.065,481.4333,0.03,3.6949,186.0,242.0,220.8594
4.0,130.0,36.7695,0.0633,486.5083,0.0341,3.6299,182.0,241.0,222.2852
4.0,142.0,34.5664,0.082,869.6458,0.0267,3.8501,178.0,246.0,228.6133
10.0,214.0,77.7266,0.1361,2022.2292,0.0168,4.241,168.0,242.0,208.9375
7.0,233.0,80.8594,0.1489,2307.7793,0.0154,4.3275,167.0,246.0,208.1602
3.0,181.0,47.5,0.1034,1374.9335,0.0249,3.9786,174.0,250.0,225.5898
5.0,218.0,51.8008,0.1246,1920.8671,0.0205,4.1559,167.0,249.0,223.6523
6.0,188.0,50.5273,0.0887,921.2458,0.0251,3.873,172.0,248.0,225.207
10.0,230.0,100.0703,0.1273,1694.4001,0.0178,4.1612,166.0,245.0,200.0742
4.0,183.0,44.9961,0.0758,877.625,0.0337,3.7238,168.0,250.0,226.6875
3.0,189.0,27.6484,0.0788,1086.5667,0.0381,3.6906,176.0,251.0,237.4922
4.0,162.0,28.9297,0.0712,854.8083,0.0426,3.6215,175.0,250.0,236.7813
4.0,104.0,18.8594,0.0454,308.8042,0.0538,3.302,203.0,250.0,240.9063
4.0,86.0,12.2773,0.0242,128.2708,0.1232,2.6343,206.0,249.0,243.2852
4.0,85.0,12.8789,0.0221,105.0958,0.1122,2.6387,212.0,247.0,241.3281
5.0,143.0,31.1484,0.0587,500.125,0.0445,3.5334,183.0,245.0,228.9609
6.0,105.0,28.4531,0.0577,467.5251,0.0411,3.5339,202.0,248.0,235.7188
9.0,166.0,55.1602,0.087,845.2292,0.0258,3.8737,176.0,246.0,220.125
6.0,152.0,44.8945,0.0851,840.9542,0.0251,3.8961,179.0,249.0,226.1523
6.0,123.0,36.7422,0.0798,794.5791,0.0325,3.7225,187.0,248.0,231.293
7.0,145.0,39.4883,0.0745,641.6083,0.0295,3.75,191.0,246.0,228.8242
7.0,112.0,35.1484,0.0543,352.05,0.036,3.4962,201.0,246.0,231.4883
10.0,157.0,43.8516,0.0685,601.9667,0.0322,3.6796,187.0,245.0,226.3281
11.0,153.0,54.9297,0.0918,880.5958,0.0237,3.9148,184.0,243.0,220.7422
6.0,174.0,34.1484,0.0523,462.7125,0.0486,3.4084,172.0,247.0,230.8672
6.0,89.0,20.875,0.0312,151.1625,0.0756,3.0173,206.0,247.0,236.9727
9.0,146.0,42.0742,0.0545,394.7584,0.0392,3.4879,182.0,243.0,222.9844
4.0,255.0,75.4414,0.1608,2980.2209,0.0164,4.3005,166.0,245.0,210.7773
9.0,222.0,69.2031,0.137,2114.1338,0.0185,4.2114,171.0,245.0,213.7188
5.0,216.0,67.8633,0.1121,1719.0831,0.0259,3.9728,170.0,245.0,215.2891
6.0,252.0,78.7188,0.1208,1733.3667,0.0199,4.1145,166.0,242.0,207.7383
5.0,181.0,41.5859,0.0667,538.9625,0.0319,3.671,174.0,242.0,222.3984
7.0,197.0,61.2773,0.1014,1230.9792,0.0223,3.9977,170.0,241.0,211.6953
5.0,201.0,47.6406,0.099,1189.8625,0.0228,3.9915,172.0,243.0,218.9922
4.0,182.0,58.0781,0.1229,1744.071,0.0202,4.1331,170.0,248.0,218.2344
3.0,185.0,45.8633,0.0916,1339.0625,0.0382,3.8033,169.0,249.0,226.4961
2.0,214.0,32.957,0.0554,636.8,0.0981,3.1897,164.0,252.0,233.6875
3.0,102.0,11.3555,0.0317,205.2834,0.0857,2.9277,209.0,250.0,245.2969
3.0,157.0,33.0313,0.0848,941.4208,0.0254,3.8871,184.0,251.0,234.5391
4.0,178.0,40.0313,0.0928,1149.9417,0.0261,3.8973,170.0,249.0,231.2031
4.0,123.0,14.3477,0.0291,192.7125,0.1109,2.7761,187.0,250.0,243.6172
4.0,146.0,23.6484,0.0569,513.575,0.0432,3.47,185.0,250.0,237.8672
4.0,133.0,25.75,0.044,305.975,0.0509,3.3119,178.0,250.0,235.8633
4.0,121.0,19.6211,0.0302,158.7042,0.0855,2.9024,189.0,250.0,238.8281
6.0,136.0,31.125,0.046,284.6208,0.045,3.3841,188.0,247.0,232.8906
6.0,150.0,32.8086,0.0588,476.4333,0.0394,3.5282,184.0,248.0,232.2539
9.0,152.0,61.0195,0.0883,798.5416,0.0244,3.8679,177.0,246.0,215.4141
10.0,124.0,49.6211,0.0696,507.3792,0.0286,3.7099,184.0,242.0,216.832
8.0,166.0,49.8047,0.0771,708.3999,0.0266,3.8012,175.0,246.0,222.2891
7.0,141.0,52.1211,0.0878,828.8542,0.0235,3.9121,186.0,247.0,220.4844
7.0,150.0,45.6445,0.0769,662.1374,0.0272,3.7946,183.0,247.0,225.0195
12.0,151.0,73.7461,0.0887,793.2791,0.0236,3.8982,180.0,242.0,210.1367
10.0,144.0,59.6563,0.0733,566.8209,0.0274,3.7527,180.0,243.0,216.4922
13.0,162.0,73.3984,0.0909,835.75,0.0232,3.9257,179.0,243.0,210.3008
17.0,159.0,80.0039,0.0889,837.4585,0.0226,3.9261,172.0,240.0,207.0781
7.0,142.0,39.0781,0.0638,509.2417,0.0321,3.6845,185.0,246.0,227.8516
6.0,46.0,11.4844,0.0139,34.3542,0.1417,2.3308,226.0,246.0,242.5742
7.0,95.0,32.1641,0.0488,283.75,0.0391,3.4242,195.0,245.0,229.7852
9.0,156.0,52.4375,0.0576,396.8709,0.0358,3.5404,172.0,243.0,217.9063
1.0,55.0,4.7695,0.013,57.8125,0.2598,1.9573,220.0,249.0,246.5273
1.0,167.0,10.0195,0.0222,254.6292,0.3353,1.8188,186.0,249.0,244.7969
2.0,185.0,18.1641,0.0378,654.4459,0.2575,2.1963,173.0,249.0,239.7891
2.0,199.0,42.4883,0.0694,1214.4458,0.138,3.0202,168.0,248.0,229.2031
2.0,247.0,76.5078,0.1079,2089.8503,0.0884,3.547,166.0,247.0,214.0273
3.0,242.0,74.9219,0.1351,2161.2749,0.0174,4.2504,170.0,246.0,210.6328
3.0,214.0,94.4102,0.1502,2301.396,0.0161,4.2877,168.0,247.0,202.5234
8.0,175.0,71.9766,0.1119,1335.6748,0.02,4.0891,172.0,243.0,209.1016
3.0,132.0,54.2813,0.1024,1131.3667,0.02,4.0625,180.0,249.0,217.293
3.0,162.0,24.4688,0.0511,379.8292,0.0421,3.4373,180.0,250.0,236.293
4.0,102.0,33.6484,0.0746,647.6917,0.0286,3.736,200.0,250.0,232.5352
4.0,117.0,28.9336,0.0627,494.3541,0.0345,3.6155,200.0,250.0,234.6602
7.0,200.0,57.082,0.1108,1404.3376,0.0211,4.0353,172.0,246.0,221.125
5.0,175.0,55.2227,0.1108,1388.7749,0.0192,4.0911,174.0,249.0,222.1836
4.0,216.0,68.3242,0.1225,1737.3627,0.0191,4.1546,166.0,250.0,216.9961
5.0,209.0,66.9805,0.1249,1725.6503,0.0186,4.2001,166.0,249.0,215.8789
8.0,151.0,56.2578,0.0868,806.4582,0.0251,3.8819,183.0,246.0,220.2305
12.0,200.0,84.4102,0.1008,1077.6417,0.0211,4.007,168.0,244.0,207.1719
9.0,232.0,62.6328,0.1021,1285.1292,0.0237,3.9613,170.0,246.0,218.3047
8.0,239.0,106.0078,0.1299,1770.6416,0.018,4.187,165.0,247.0,199.2969
20.0,250.0,130.4609,0.1224,1437.5668,0.0176,4.1617,164.0,236.0,184.6328
18.0,212.0,98.7695,0.1092,1211.0083,0.019,4.097,166.0,240.0,196.5781
17.0,184.0,88.2148,0.0995,1047.5167,0.0214,4.0047,165.0,236.0,199.2109
16.0,172.0,76.2656,0.112,1245.8335,0.0191,4.102,174.0,241.0,209.5664
10.0,193.0,62.1367,0.0918,901.1542,0.0226,3.9537,174.0,243.0,216.3828
8.0,139.0,46.6641,0.0711,572.875,0.0284,3.7283,182.0,245.0,223.1406
9.0,140.0,48.5117,0.0692,538.8292,0.0308,3.7134,185.0,244.0,223.6445
9.0,140.0,42.0078,0.0749,671.3083,0.0273,3.8057,173.0,245.0,226.2969
7.0,70.0,15.1484,0.0201,62.2292,0.0996,2.624,216.0,247.0,241.332
7.0,95.0,26.582,0.0404,237.7333,0.0532,3.2457,196.0,246.0,233.4375
7.0,72.0,15.8477,0.019,73.6167,0.129,2.5177,210.0,245.0,239.6445
9.0,93.0,27.9414,0.0437,219.425,0.0438,3.3285,202.0,243.0,231.6133
1.0,65.0,7.1328,0.0211,99.3042,0.1341,2.5457,219.0,249.0,244.8516
1.0,61.0,7.2578,0.0205,63.2875,0.0926,2.6909,217.0,249.0,244.8359
1.0,82.0,12.5703,0.034,183.2458,0.065,3.0501,209.0,247.0,240.6484
1.0,59.0,7.1445,0.0215,116.2792,0.1976,2.3938,222.0,249.0,244.4258
1.0,8.0,2.0742,0.0016,1.0417,0.5978,0.7845,242.0,247.0,245.3242
1.0,36.0,3.3633,0.0058,16.5917,0.5305,1.2302,231.0,249.0,245.9766
